sr,category,district,taluka,village,regno,name,name_confidence,rooms,commercial_value_raw,commercial_value,regulatory_urgency_raw,regulatory_urgency,service_tier,service_tier_score_raw,service_tier_score,value_score,decision_fit,phase1_score,tier
8808,C,South Goa,Canacona,Canacona,HOTS001696,Porsu Eco Resort,high,9,3.3219280948873626,0.370392631534467,1,0.3333333333333333,3,1,0.3333333333333333,0.3482,0.3,0.1045,Long-tail
6342,C,South Goa,Canacona,Canacona,HOTS001587,Palm Fringed Plaza,high,9,3.3219280948873626,0.370392631534467,1,0.3333333333333333,3,1,0.3333333333333333,0.3482,0.3,0.1045,Long-tail
6025,C,South Goa,Quepem,Curchorem Cacora,HOTS001354,Hotel Vishwas,high,9,3.3219280948873626,0.370392631534467,1,0.3333333333333333,3,1,0.3333333333333333,0.3482,0.3,0.1045,Long-tail
6945,C,North Goa,Bicholim,Adwalpale,HOTN012324,Prashuvan Farm,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
9304,C,South Goa,Canacona,Canacona,HOTS000942,Avelina Guest House,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
26,D,South Goa,Canacona,Poinguinim,HOTS000019,Brendon Guest House,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
3943,C,South Goa,Canacona,Canacona,HOTS001014,Pixels Oceanfront,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
4072,C,South Goa,Canacona,Canacona,HOTS000966,Roundcube,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
8619,C,South Goa,Canacona,Agonda,HOTS002141,Divine Guest House,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
6101,C,South Goa,Canacona,Canacona,HOTS001586,Flavia Paradise,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
969,C,South Goa,Ponda,Ponda,HOTS000298,Hotel Uma,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
1035,C,South Goa,Canacona,Canacona,HOTS000366,Edmond Guest House,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
8640,C,South Goa,Dharbandora,Aglote,HOTS002194,The Aglote Sneh,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
9249,C,South Goa,Canacona,Canacona,HOTS000013,Dmello Tourist Home,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
9049,C,South Goa,Canacona,Poinguinim,HOTS001904,Blue Whale,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
8469,C,South Goa,Canacona,Canacona,HOTS000534,The Village Resort Palolem,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
3883,C,South Goa,Canacona,Agonda,HOTS001176,Jardim A Mar,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
6018,C,South Goa,Canacona,Agonda,HOTS001021,Abba'S Glory Land Rooms,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
2225,C,South Goa,Canacona,Canacona,HOTS000519,Cupid Castle,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
8904,C,South Goa,Mormugao,Arossim,HOTS001381,Safe Home Stay,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
2231,C,South Goa,Canacona,Agonda,HOTS000901,Chelsea Afonso Guest House,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
4102,C,South Goa,Mormugao,Issorcim,HOTS001603,Nautilus Sailing Ventures Llp,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
2180,C,South Goa,Quepem,Padi,HOTS000475,Nagesh Jungle,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
9058,C,South Goa,Canacona,Canacona,HOTS001141,Bunk N Brew Hostel,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
3860,C,South Goa,Canacona,Canacona,HOTS000254,Palolem Delights,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
6061,C,South Goa,Dharbandora,Kirpal Dabal,HOTS000365,Nv Eco-Farm,high,8,3.1699250014423126,0.35344439419328505,1,0.3333333333333333,3,1,0.3333333333333333,0.3414,0.3,0.1024,Long-tail
337,C,South Goa,Quepem,Betul,HOTS000819,7,low,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
6870,B,North Goa,Bicholim,Latambarcem,HOTN008215,Kushtara Farm,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
5025,C,North Goa,Bicholim,Maem,HOTN000707,Prabhu Smaran Guest House,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
9500,C,South Goa,Canacona,Agonda,HOTS000205,Casa Maria Guest House,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
6183,C,South Goa,Canacona,Canacona,HOTS001180,Dhuri Guest House,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
308,C,North Goa,Bicholim,Sanquelim,HOTN001008,J K Guest House,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
8879,C,South Goa,Canacona,Canacona,HOTS001181,Dmello Guest House,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
2100,C,South Goa,Canacona,Canacona,HOTS000868,Jj Holiday Homes,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
9496,C,South Goa,Canacona,Agonda,HOTS002109,Francas Rooms,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
147,C,South Goa,Ponda,Ponda,HOTS000653,Shree Navdurga Hotel,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
985,C,South Goa,Mormugao,Mormugao,HOTS000448,Adarsh Lodge,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
8486,C,South Goa,Mormugao,Chicolna,HOTS000703,Palm Village Resort,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
3903,C,South Goa,Quepem,Betul,HOTS000820,Neemrana'S Three Waters,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
8024,C,North Goa,Sattari,Compordem,HOTN008217,7,low,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
2080,C,South Goa,Canacona,Agonda,HOTS000826,Sunset House,high,7,3.0,0.33449787679437354,1,0.3333333333333333,3,1,0.3333333333333333,0.3338,0.3,0.1001,Long-tail
3897,S,South Goa,Salcete,Majorda,HOTS000963,Suzanne'S Homestay,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6228,D,South Goa,Salcete,Colva,HOTS001477,"Floor, 1st Ward Colva, Colva, Salcete, South Goa-",high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3900,C,South Goa,Salcete,Benaulim,HOTS001274,Golden Sea Shell,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3979,C,South Goa,Salcete,Benaulim,HOTS001555,Asian Golden Sand,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3978,C,South Goa,Salcete,Colva,HOTS001627,Sea Nest,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9095,C,South Goa,Salcete,Benaulim,HOTS001155,Joao Eduardo,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9096,C,South Goa,Salcete,Benaulim,HOTS001150,Joao Eduardo,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9097,C,South Goa,Salcete,Benaulim,HOTS001185,Joao Eduardo,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6373,C,South Goa,Salcete,Varca,HOTS002023,Nirvana Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6221,C,South Goa,Salcete,Benaulim,HOTS001577,1,low,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6366,C,South Goa,Salcete,Colva,HOTS002054,C5-F Palm Crest,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8784,D,South Goa,Salcete,Cavelossim,HOTS002267,River Side,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9005,C,South Goa,Salcete,Majorda,HOTS000971,Harry Caiado,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8779,C,South Goa,Salcete,Colva,HOTS002291,Bertys Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6215,C,South Goa,Salcete,Varca,HOTS000837,M/S Allys Holiday Home,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3899,C,South Goa,Salcete,Benaulim,HOTS001273,Golden Sea Pearl,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9533,D,South Goa,Salcete,Assolna,HOTS001556,Cinza,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3839,C,South Goa,Salcete,Varca,HOTS000872,M.X Home Stay,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9100,C,South Goa,Salcete,Benaulim,HOTS001514,Flamingo 101,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6220,D,South Goa,Salcete,Varca,HOTS001292,Cocos Nest,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9099,C,South Goa,Salcete,Benaulim,HOTS001174,Cd West Winds,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6216,C,South Goa,Salcete,Varca,HOTS000838,M/S Martins Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6282,C,South Goa,Salcete,Carmona,HOTS001579,Zallor-Ii,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9091,C,South Goa,Salcete,Varca,HOTS000948,La Manche Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8073,D,North Goa,Pernem,Mandrem,HOTN007148,Irene House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6500,D,North Goa,Tiswadi,Panaji,HOTN007921,Cozy Apartment,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8998,C,South Goa,Salcete,Orlim,HOTS002193,Cassandra Dorathy Dias,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8997,C,South Goa,Salcete,Orlim,HOTS002186,Amrita Kapur,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
4003,C,South Goa,Salcete,Varca,HOTS001082,Casa Louis,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6494,D,North Goa,Tiswadi,Goltim,HOTN004613,"H No 349 2 G, Goltim, Tiswadi, North Goa",high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3999,D,South Goa,Salcete,Betelbatim,HOTS001240,House No 504 I,low,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6477,D,North Goa,Tiswadi,Ella,HOTN008006,The Goan Getaway,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6190,D,South Goa,Salcete,Benaulim,HOTS000167,Felizio Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3997,D,South Goa,Salcete,Velim,HOTS001264,Serene Homestay,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
1070,D,South Goa,Salcete,Varca,HOTS000056,Clarem Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8991,C,South Goa,Salcete,Utorda,HOTS002224,Casablanca,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6465,D,North Goa,Tiswadi,Calapor,HOTN007204,Lara White House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
7941,D,North Goa,Pernem,Parcem,HOTN007331,Hobbit House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9149,C,South Goa,Salcete,Colva,HOTS001679,Albatross Nest,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6435,D,North Goa,Tiswadi,Malar,HOTN003759,Casa De Fazenda,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9089,D,South Goa,Salcete,Colva,HOTS000188,Diniz Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
1069,D,South Goa,Salcete,Varca,HOTS000055,Clarem Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
7002,D,North Goa,Tiswadi,Calapor,HOTN012298,Angels,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8762,D,South Goa,Salcete,Benaulim,HOTS001834,Grace Home Stay,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6383,C,South Goa,Salcete,Varca,HOTS001486,Cozy Nook Varca,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9086,C,South Goa,Salcete,Varca,HOTS001529,Mashis,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
1068,D,South Goa,Salcete,Varca,HOTS000058,Clarem Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9329,D,South Goa,Salcete,Calata,HOTS002354,Annie'S Place,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
109,D,North Goa,Pernem,Arambol,HOTN001854,Paying Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3871,D,South Goa,Salcete,Varca,HOTS000001,Cyema Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3874,D,South Goa,Salcete,Varca,HOTS001018,Sunrise Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9331,D,South Goa,Salcete,Benaulim,HOTS002345,Bohame,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9139,D,South Goa,Salcete,Colva,HOTS001844,Goa Beach Apartments,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9332,C,South Goa,Salcete,Orlim,HOTS002379,Urban Abode,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8770,C,South Goa,Salcete,Colva,HOTS002289,Sapna Homes,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8930,C,South Goa,Salcete,Benaulim,HOTS001886,Mystique Ocean,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6965,D,North Goa,Tiswadi,Panaji,HOTN012444,Villa Dona Maria,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3901,C,South Goa,Salcete,Benaulim,HOTS001275,Golden Sand Dunes,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6307,D,South Goa,Salcete,Camurlim,HOTS001830,Orson Dias,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8872,D,South Goa,Salcete,Benaulim,HOTS002411,Afonso Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8873,D,South Goa,Salcete,Benaulim,HOTS002410,Afonso Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9284,D,South Goa,Salcete,Colva,HOTS002311,Casa De Aaron,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6261,C,South Goa,Salcete,Varca,HOTS001056,"Dona Rosa Beach Apartment Fatrade, Varca, Salcete, South Goa- 403721",high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8876,C,South Goa,Salcete,Benaulim,HOTS002479,Casa Regal Palms,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3646,S,North Goa,Pernem,Morgim,HOTN006636,Pat House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9110,C,South Goa,Salcete,Colva,HOTS001002,1,low,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9125,D,South Goa,Salcete,Margao,HOTS001237,Cozy Family Holiday,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8882,C,South Goa,Salcete,Benaulim,HOTS002482,Casa Regal Palms,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9109,C,South Goa,Salcete,Benaulim,HOTS000958,Paying Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8884,D,South Goa,Salcete,Margao,HOTS001691,Sas Manzil,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9012,D,South Goa,Salcete,Colva,HOTS001841,"Apartments,Colva,Salcete,Goa, Colva, Salcete,",high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8824,D,South Goa,Salcete,Colva,HOTS002372,Casa De Laze,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8887,C,South Goa,Salcete,Colva,HOTS002483,Cozy Cabana-Costa Del Sol,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8870,D,South Goa,Salcete,Benaulim,HOTS002409,Mateus Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9124,D,South Goa,Salcete,Margao,HOTS001164,A Family Stay,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6237,D,South Goa,Salcete,Varca,HOTS001525,Shefali,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8856,C,South Goa,Salcete,Colva,HOTS002406,Casa Nair,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6276,C,South Goa,Salcete,Cavelossim,HOTS001060,Villa 25 - Nest,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8848,C,South Goa,Salcete,Varca,HOTS001982,Doris Dsouza,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9017,D,South Goa,Salcete,Margao,HOTS001348,Sai Homestay,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3784,C,South Goa,Salcete,Cavelossim,HOTS000021,Villa Dream,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
3775,S,North Goa,Pernem,Arambol,HOTN006478,Anandi Niwas,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9522,C,South Goa,Salcete,Benaulim,HOTS002026,B6-101 Westwinds,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
39,D,North Goa,Tiswadi,Calapor,HOTN001404,Shangrila,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9343,C,South Goa,Salcete,Benaulim,HOTS001459,Cd Westwinds,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9528,D,South Goa,Salcete,Colva,HOTS001481,Ranslee Models Sea Esta,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6900,D,North Goa,Tiswadi,Panaji,HOTN008193,The Weekend,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6632,D,North Goa,Pernem,Arambol,HOTN004614,Rukmini Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9122,D,South Goa,Salcete,Colva,HOTS002047,Coral Cove,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8866,C,South Goa,Salcete,Varca,HOTS001309,Furtado'S Condo,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6630,D,North Goa,Tiswadi,Panaji,HOTN004728,Serene Home Stay,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6312,D,South Goa,Salcete,Majorda,HOTS001470,The Red Rooster Village,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8821,D,South Goa,Salcete,Benaulim,HOTS002326,Merad Classic,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8890,C,South Goa,Salcete,Benaulim,HOTS002513,Golden Sea Wave,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9133,D,South Goa,Salcete,Betelbatim,HOTS001915,Serenade,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
8916,C,South Goa,Salcete,Varca,HOTS000950,Avshata Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
6344,S,South Goa,Salcete,Carmona,HOTS001731,Vivenda De Jb,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
4822,D,North Goa,Pernem,Arambol,HOTN001156,Vailankinni Guest House,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
9356,C,South Goa,Salcete,Benaulim,HOTS002408,Blue Blush,high,1,1.0,0.11149929226479119,1,0.3333333333333333,2,2,0.6666666666666666,0.3279,0.3,0.0984,Long-tail
